participant_code,participant_id,condition,trial_index,condition_repetition,n,requested_n,components,target_text,typed_text,correct_chars,correct_letters,attempted_chars,attempted_letters,total_chars,accuracy,cpm,wpm,duration_s,edit_distance,aligned_target_chars,msd_error_rate,scoring_method,first_key_latency_ms,mask_meta_json
P024,30,masked,0,1,4,4,mask+noise+anti-ocr+inversion,usomum ilavob tulu atenoz udel wuzofap konawi vafed seve sofil rifu ugesew gekem mebi bunezo ibevud runoz libugur avut emisek funelon fadewa reduzur ilinu okeg tudawil veda sadigo esakudu salim tubedin papebum lipibe pap,usolm ilavob atenoz ud,21,18,22,19,220,0.75,63.0,12.600000000000001,20.0,7,28,0.25,msd_target_prefix_v1,719.0,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34913, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58512, 58682, 58311, 58495], ""cycle_hz"": 59.523809523799216, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.600000000005821, ""mean_frame_interval_ms"": 4.166618045426128, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.000700154033915, ""observed_full_cycle_hz"": 48.00056012322713, ""observed_refresh_hz"": 240.00280061613566, ""per_cycle_slots"": 5, ""permutation"": [2, 0, 1, 3], ""refresh_hz"": 238.09523809519686, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P024,30,control,1,1,1,1,none,odep tulus wani zunudun ekozo ofed amama gewa zitawi dafuk uzaba bamiror kipepe iberop tolen dunevir gudib berefe wulenus tibote darire kuwevo vanedar ipas ivogeni iregod tipupe ifugat waba erapilu nimamo wisuzuf gonaped,odep tukus wani zunudun ekozo,29,24,30,25,220,0.9666666666666667,87.0,17.400000000000002,20.0,1,30,0.03333333333333333,msd_target_prefix_v1,1263.8999999985099,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.09523809519686, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.599999999991269, ""mean_frame_interval_ms"": 4.166645833333332, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.0012000060001, ""observed_full_cycle_hz"": 240.0012000060001, ""observed_refresh_hz"": 240.0012000060001, ""per_cycle_slots"": 1, ""refresh_hz"": 238.09523809519686, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P024,30,control,2,2,1,1,none,naniven lagis tumagib vawit iboketa fiputo uwiki ilevut adubira neka kupolu bikilo ezodok etesed dowisu tatevi teli ozimat mawo aseda ovawefe agomasu idurin urosiga imosuka gopil kalasus wukokol unidavi sukuwo upemon ifa,naniven lagis tumag,19,17,19,17,220,1.0,57.0,11.4,20.0,0,19,0.0,msd_target_prefix_v1,1615.300000000745,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.09523809519686, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.7000000000116415, ""mean_frame_interval_ms"": 4.166625000000003, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00240002400005, ""observed_full_cycle_hz"": 240.00240002400005, ""observed_refresh_hz"": 240.00240002400005, ""per_cycle_slots"": 1, ""refresh_hz"": 238.09523809519686, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P024,30,masked,3,2,4,4,mask+noise+anti-ocr+inversion,iban ebozu avem ovurab tipaf itumi soki amine padetul lezus afifape uzek ozopeg osukovi sulub itotaf oligir pepewa linogiv tadok aviga iwur ametame wonafot upavid ranuwo dozose ewup odes ewinot ginum uzus wumi zufi ovane,iban ebozu aven ovbrab tipaf,27,22,29,24,220,0.9310344827586207,81.0,16.200000000000003,20.0,2,29,0.06896551724137931,msd_target_prefix_v1,1510.0999999977648,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34508, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58606, 58655, 58151, 58588], ""cycle_hz"": 59.523809523799216, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.166638883100642, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.000400086018544, ""observed_full_cycle_hz"": 48.00032006881484, ""observed_refresh_hz"": 240.00160034407418, ""per_cycle_slots"": 5, ""permutation"": [3, 1, 0, 2], ""refresh_hz"": 238.09523809519686, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P025,31,control,0,1,1,1,none,awigunu enesu esola temaz ufiwemi bewa ozegege daradil luka lusadaz okireke uvik erisole inufuf gelapa uzaf akig afowob lozib olil doredi buru avuru ibanul malewo biti dofaza etopi mepana izewezu giden atoz abukuwe busob,awigunu enesu esola temaz ufi,29,25,29,25,220,1.0,87.0,17.400000000000002,20.0,0,29,0.0,msd_target_prefix_v1,1359.1000000014901,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380954031, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.600000000005821, ""mean_frame_interval_ms"": 4.166618045426132, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00280061613546, ""observed_full_cycle_hz"": 240.00280061613546, ""observed_refresh_hz"": 240.00280061613546, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P025,31,masked,1,1,4,4,mask+noise+anti-ocr+inversion,umitet omow walizu apaf ikaki nululav adoni gapes uravev dezono debigu takakit mopa gavumeb ofisagi agek elifeg ufazuf emimilo bakep wunus bebi oruwov obepes ezabo umaku wadi epobuse anirore bifo gapobor kasopu ogobozu f,unitet onow walizu ikaki,18,15,24,21,220,0.75,54.0,10.8,20.0,6,24,0.25,msd_target_prefix_v1,1870.800000000745,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 35303, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58360, 58588, 58682, 58370], ""cycle_hz"": 59.52380952385077, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.166645833333332, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00030000150002, ""observed_full_cycle_hz"": 48.00024000120002, ""observed_refresh_hz"": 240.0012000060001, ""per_cycle_slots"": 5, ""permutation"": [3, 1, 0, 2], ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P025,31,masked,2,2,4,4,mask+noise+anti-ocr+inversion,rodake radebu sigig melav abetip devo upove avut asuf umos kanivag esuwi ofadig kotozi wopavo udipa rimipe obovupi tuvo ivet uvof sasu ukuw tidupus duzudit enaz figu babi igovab mazinud agiru domekam utizofo uzal irilom,rodake radebu sigig melav,25,22,25,22,219,1.0,75.0,15.0,20.0,0,25,0.0,msd_target_prefix_v1,487.79999999701977,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34702, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58343, 58755, 58451, 58451], ""cycle_hz"": 59.52380952385077, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.600000000005821, ""mean_frame_interval_ms"": 4.166624999999997, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.0006000060001, ""observed_full_cycle_hz"": 48.00048000480008, ""observed_refresh_hz"": 240.0024000240004, ""per_cycle_slots"": 5, ""permutation"": [2, 1, 0, 3], ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P025,31,control,3,2,1,1,none,feweti osal ogivi sidopan suri muvi utut omebom tifu urokowa evufu afabem fowolev sobez mefe ibod imes sulikib olovid umute awuwuw ubusevi fimovav ulatuf vudabur idiva viguk puba oribe luvaruz evemudu vopuv fisefe lutad,feweti osal ogivi sidopan suri m,32,27,32,27,219,1.0,96.0,19.200000000000003,20.0,0,32,0.0,msd_target_prefix_v1,1711.800000000745,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380954031, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.400000000023283, ""mean_frame_interval_ms"": 4.166618045426126, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00280061613583, ""observed_full_cycle_hz"": 240.00280061613583, ""observed_refresh_hz"": 240.00280061613583, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P026,32,masked,0,1,4,4,mask+noise+anti-ocr+inversion,wamam vuno kizeku vopu aliko ebulopi kize atofosa abef opakew unirof oguvan ogituru kiriw gekike samebug kopun umazos vawari zegevig samep laradir onomom owabo biweden dupak aziwuta unusozo tuka dipe tisaro ezisav aregab,wanan vuno kizeku aliko,17,13,24,20,220,0.7083333333333333,51.0,10.200000000000001,20.0,7,23,0.2916666666666667,msd_target_prefix_v1,2615.599999997765,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 35001, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58597, 58588, 58589, 58226], ""cycle_hz"": 59.52380952385077, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.399999999994179, ""mean_frame_interval_ms"": 4.166618045426128, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.000700154033915, ""observed_full_cycle_hz"": 48.00056012322713, ""observed_refresh_hz"": 240.00280061613566, ""per_cycle_slots"": 5, ""permutation"": [3, 0, 1, 2], ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P026,32,control,1,1,1,1,none,ekifu zeda opemes panesuw akuvezo likava egutor gabez izaduzu buput zereba utalok upif metiduv piluwo ewelime kezaril vibevu evuvisu alap wuzedos atawodi nurukob akavopo ezep sosib ozel ubazov tadali uzutuka omela safut,ekifu zeda opemes panesuw akuverzo likava,40,35,41,36,219,0.975609756097561,120.0,24.0,20.0,1,40,0.024390243902439025,msd_target_prefix_v1,878.8000000007451,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380954031, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.599999999991269, ""mean_frame_interval_ms"": 4.166625000000001, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.0024000240002, ""observed_full_cycle_hz"": 240.0024000240002, ""observed_refresh_hz"": 240.0024000240002, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P026,32,control,2,2,1,1,none,vuforo rero opage uvubo muguga ekiri tivu gomeror lofo ivopigu enesapa zupu lekate usulup wuru mano noral givapu wukaf weritil enoti dabav igufa sube unarefi iwerad ronib usugep orubera asalu diwov mupe ises idaguva ozet,vuforo rero opage uvubo muguga ekiri tivu,41,35,41,35,220,1.0,123.0,24.599999999999998,20.0,0,41,0.0,msd_target_prefix_v1,823.3000000007451,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380954031, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.1666388831006484, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00160034407384, ""observed_full_cycle_hz"": 240.00160034407384, ""observed_refresh_hz"": 240.00160034407384, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P026,32,masked,3,2,4,4,mask+noise+anti-ocr+inversion,nazom ikazo obon abanil kibaw pevuzo ikutaz vomano obefuge muvu zafed ufaduwo sevu ovenof ufivusu edebiw litabo nobu zaneven apeneze venube nowawaz gatefis doke milonol evirudo amibos nanok ofotove gapufo vete relur dedu,nazon ikazo obon abanil kibaw pevuzo ik,38,32,39,33,220,0.9743589743589743,114.0,22.8,20.0,1,39,0.02564102564102564,msd_target_prefix_v1,686.9000000022352,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34806, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58354, 58515, 58823, 58308], ""cycle_hz"": 59.52380952385077, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.166638883100642, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.000400086018544, ""observed_full_cycle_hz"": 48.00032006881484, ""observed_refresh_hz"": 240.00160034407418, ""per_cycle_slots"": 5, ""permutation"": [2, 3, 1, 0], ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P027,34,masked,0,1,4,4,mask+noise+anti-ocr+inversion,funuw omet wuvaw boviz evavuzu pototop eten apisemu awan wuna pilol wasi ziled tisigo idokeku peza enag ozozov kanela papib onimi zedo omanuf bevufup wudatiz ivup olinoze tupifi zoto usivuv tavegal isutum ovapar degad ba,funuw onet wuzaw bovuz evauzzu [o,27,22,33,28,220,0.8181818181818181,81.0,16.200000000000003,20.0,6,33,0.18181818181818182,msd_target_prefix_v1,1831.2000000029802,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34627, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58446, 58379, 58899, 58276], ""cycle_hz"": 59.523809523799216, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.166638883100646, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.000400086018495, ""observed_full_cycle_hz"": 48.000320068814794, ""observed_refresh_hz"": 240.00160034407398, ""per_cycle_slots"": 5, ""permutation"": [0, 2, 3, 1], ""refresh_hz"": 238.09523809519686, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P027,34,control,1,1,1,1,none,uzusa renad leket feru opaf oledifi ituz digusiw ipaso gaki mari imakura tafano uzake gilipep senatur sogimik onatab bemid disoter ubuzo idavosu oroben ufekip varalor nefu ebikewa kodigo vosa tude irigup uwevibi dotup ki,uzusa renad leket feru o[af oledifi ituz,40,33,41,34,220,0.975609756097561,120.0,24.0,20.0,1,41,0.024390243902439025,msd_target_prefix_v1,839.0,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.09523809519686, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.600000000005821, ""mean_frame_interval_ms"": 4.166618045426126, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00280061613583, ""observed_full_cycle_hz"": 240.00280061613583, ""observed_refresh_hz"": 240.00280061613583, ""per_cycle_slots"": 1, ""refresh_hz"": 238.09523809519686, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P027,34,control,2,2,1,1,none,wolona tifa rediwu nezigav paze etim unal abiz kegero tefupa atob ebakupu komiro azetuto fuva ipubi bozevum rokovin rigot wutedep wofuwel novelis zabovuw olud purad uwute oropape uzav uzit uvuve okigire wikodut fetut tus,wolona tifa rediwu nezigav [aze etim unal ab,43,36,44,37,220,0.9772727272727273,129.0,25.8,20.0,1,44,0.022727272727272728,msd_target_prefix_v1,543.0,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.09523809519686, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.166625000000003, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00240002400005, ""observed_full_cycle_hz"": 240.00240002400005, ""observed_refresh_hz"": 240.00240002400005, ""per_cycle_slots"": 1, ""refresh_hz"": 238.09523809519686, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P027,34,masked,3,2,4,4,mask+noise+anti-ocr+inversion,sodivo tekofaz eniz lugozup togi ifumef wuwo olal lamam ogokut amegel luwo sabom kagegiw awum fifo ikekezi apepe tinetat ilan iwun fodeb umolo ufipo etava todokod ufivuv bugev tepibo abafim ebakod erofa omuz avava gedob,sodivo tekofaz eniz lugozup togi ifum,37,32,37,32,219,1.0,111.0,22.200000000000003,20.0,0,37,0.0,msd_target_prefix_v1,551.6999999992549,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34985, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58112, 58886, 58531, 58471], ""cycle_hz"": 59.523809523799216, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.166618045426132, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.000700154033865, ""observed_full_cycle_hz"": 48.00056012322709, ""observed_refresh_hz"": 240.00280061613546, ""per_cycle_slots"": 5, ""permutation"": [2, 0, 1, 3], ""refresh_hz"": 238.09523809519686, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
